customer_id,account_num,address1,address2,address3,address4,city,state_province,postal_code,country,customer_region_id,phone1,phone2,birthdate,marital_status,yearly_income,gender,total_children,num_children_at_home,education,date_accnt_opened,member_card,occupation,houseowner,num_cars_owned
9212,76419161000,2236 California St.,#210,\N,\N,Concord,CA,19402,USA,46,499-555-6580,172-555-9316,1955-06-04,S,$10K - $30K,F,4,0,Partial High School,1990-02-03,Normal,Skilled Manual,N,0
9213,76429921984,4932 Reliz Valley Road,\N,\N,\N,Lake Oswego,OR,42923,USA,64,287-555-4644,730-555-6237,1918-05-11,S,$70K - $90K,M,3,0,Bachelors Degree,1993-05-28,Bronze,Professional,Y,3
9214,76441299915,3264 Kaski Lane,\N,\N,\N,La Cruz,Sinaloa,25604,Mexico,29,253-555-1109,233-555-3387,1932-01-26,M,$30K - $50K,M,3,3,High School Degree,1993-08-14,Silver,Manual,Y,3
9215,76451878500,6214 Piedra Dr.,\N,\N,\N,Richmond,BC,59041,Canada,90,964-555-6801,153-555-2594,1967-06-04,M,$30K - $50K,F,3,3,High School Degree,1991-04-13,Normal,Manual,Y,2
9216,76466003060,4800 Atchinson Stage Ct.,\N,\N,\N,Seattle,WA,80591,USA,18,291-555-5551,580-555-7373,1936-06-21,M,$50K - $70K,M,3,2,Bachelors Degree,1991-12-25,Bronze,Professional,Y,2
9217,76478137373,660 West M Street,\N,\N,\N,Bellflower,CA,80190,USA,55,479-555-6711,637-555-7389,1941-07-28,S,$30K - $50K,F,5,0,High School Degree,1992-10-22,Bronze,Manual,N,4
9218,76514073610,2155 Zartop Street,\N,\N,\N,Bellflower,CA,67901,USA,55,729-555-4089,425-555-5454,1960-02-12,M,$70K - $90K,F,3,1,Partial High School,1993-08-05,Silver,Professional,Y,4
9219,76525376400,5613 East Altarinda Drive,\N,\N,\N,Novato,CA,33663,USA,42,825-555-1697,390-555-1918,1974-04-22,M,$30K - $50K,M,3,3,High School Degree,1991-10-04,Golden,Manual,Y,3
9220,76525526600,19 Winding Lane,\N,\N,\N,Guadalajara,Jalisco,86535,Mexico,4,198-555-6704,441-555-2268,1942-07-03,S,$10K - $30K,F,1,0,Partial High School,1994-09-15,Normal,Manual,N,0
9221,76529662609,3731 Chinquapin Ct,\N,\N,\N,Woodland Hills,CA,91165,USA,62,556-555-6597,429-555-6361,1920-10-09,S,$50K - $70K,M,0,0,Bachelors Degree,1991-02-14,Bronze,Professional,Y,3
9222,76554215550,8390 E. 32nd Street,\N,\N,\N,Ladner,BC,11200,Canada,96,191-555-4889,502-555-5339,1956-06-28,S,$70K - $90K,M,5,0,High School Degree,1992-09-26,Bronze,Professional,Y,4
9223,76567803621,5013 C Mt. Hood Ct.,\N,\N,\N,Coronado,CA,32672,USA,8,333-555-8754,752-555-2718,1937-03-05,M,$30K - $50K,M,4,4,High School Degree,1991-10-22,Golden,Skilled Manual,N,3
9224,76573672294,2583 Thissen Court,\N,\N,\N,Olympia,WA,17867,USA,85,229-555-9332,848-555-9325,1928-03-26,S,$30K - $50K,M,4,0,Partial High School,1992-10-05,Bronze,Manual,N,3
9225,76579605300,9458 Camino Estrada,\N,\N,\N,Oregon City,OR,53820,USA,68,633-555-6482,460-555-8989,1938-05-21,M,$30K - $50K,F,2,2,High School Degree,1993-05-22,Bronze,Skilled Manual,Y,3
9226,76579755500,7282 Michele Drive,#63,\N,\N,Santa Anita,DF,51782,Mexico,108,313-555-2032,579-555-5225,1921-02-20,M,$10K - $30K,F,1,0,Partial High School,1993-10-12,Normal,Skilled Manual,Y,1
9227,76586477200,7068 Rock Island Drive,\N,\N,\N,Bellflower,CA,72932,USA,55,979-555-1468,214-555-3518,1939-05-18,S,$10K - $30K,F,1,0,Partial High School,1992-06-26,Normal,Manual,Y,0
9228,76587415933,5146 Shadow Falls Drive,\N,\N,\N,Torrance,CA,96518,USA,57,921-555-8304,595-555-2039,1928-08-03,S,$50K - $70K,F,2,0,Partial College,1991-09-08,Silver,Clerical,N,3
9229,76594754457,5186 Hamiliton Ave.,\N,\N,\N,Concord,CA,64795,USA,46,400-555-6943,842-555-8536,1923-04-08,S,$70K - $90K,M,5,0,Bachelors Degree,1994-12-11,Bronze,Professional,N,2
9230,76596487200,3518 Black Pine Lane,\N,\N,\N,Marysville,WA,47476,USA,82,365-555-3407,346-555-5686,1911-10-03,S,$50K - $70K,F,3,0,Partial College,1992-12-22,Silver,Clerical,N,4
9231,76618379354,6468 Gatewood Court,\N,\N,\N,Lake Oswego,OR,54621,USA,64,177-555-9100,266-555-4893,1978-11-06,M,$30K - $50K,F,4,2,Partial High School,1991-09-11,Bronze,Skilled Manual,Y,2
9232,76639810200,7709 Redhead Way,\N,\N,\N,Royal Oak,BC,34642,Canada,100,404-555-7850,692-555-9671,1979-08-20,S,$70K - $90K,M,2,0,Bachelors Degree,1993-03-20,Bronze,Professional,N,4
9233,76642503142,914 Nicholas Drive,\N,\N,\N,El Cajon,CA,30632,USA,16,477-555-6829,634-555-7507,1946-06-25,M,$70K - $90K,M,4,4,Partial High School,1992-11-25,Golden,Professional,Y,3
9234,76647894382,2409 Harbor View Dr.,\N,\N,\N,Spring Valley,CA,89773,USA,15,727-555-4207,423-555-5571,1959-05-24,S,$10K - $30K,F,1,0,Partial High School,1992-06-02,Normal,Skilled Manual,N,1
9235,76686008572,5868 W. 226th Street,\N,\N,\N,Mexico City,Mexico,29243,Mexico,2,823-555-1814,627-555-5693,1923-11-21,M,$50K - $70K,M,4,1,Bachelors Degree,1992-05-26,Bronze,Professional,Y,3
9236,76687757372,273 Oak Street,\N,\N,\N,Lebanon,OR,94082,USA,72,196-555-6821,439-555-2386,1935-03-10,S,$70K - $90K,M,0,0,Bachelors Degree,1993-11-07,Bronze,Professional,N,1
9237,76700760700,6641 Morgan Territory Rd.,\N,\N,\N,Portland,OR,14038,USA,22,554-555-6714,666-555-1136,1945-02-13,S,$50K - $70K,F,4,0,Bachelors Degree,1991-11-06,Bronze,Management,N,3
9238,76714981794,5203 Foothill Way,\N,\N,\N,Camacho,Zacatecas,33072,Mexico,27,189-555-5007,500-555-5457,1955-09-13,S,$10K - $30K,M,2,0,Partial High School,1993-04-15,Normal,Skilled Manual,Y,0
9239,76715550400,1825 Village Pl.,\N,\N,\N,Long Beach,CA,38642,USA,48,570-555-3529,750-555-2836,1968-02-15,M,$90K - $110K,M,0,0,Partial High School,1990-04-19,Bronze,Professional,Y,1
9240,76734224000,6738 Wallace Dr.,\N,\N,\N,El Cajon,CA,81890,USA,16,227-555-9450,846-555-9443,1921-10-06,S,$30K - $50K,M,3,0,High School Degree,1993-01-26,Bronze,Skilled Manual,Y,2
9241,76740945600,6271 Clyde Street,\N,\N,\N,Santa Anita,DF,18844,Mexico,108,631-555-6600,570-555-2367,1974-11-08,S,$10K - $30K,M,1,0,Bachelors Degree,1993-07-25,Normal,Professional,Y,2
9242,76749845147,1439 N. Michell Canyon Rd.,\N,\N,\N,Everett,WA,69200,USA,81,662-555-8067,689-555-7603,1977-02-21,M,$30K - $50K,M,4,0,Bachelors Degree,1990-05-28,Bronze,Professional,N,3
9243,76755429506,1225 Santa Lucia,\N,\N,\N,Tixapan,DF,71315,Mexico,107,189-555-3846,324-555-5895,1969-04-27,S,$30K - $50K,M,4,0,Partial College,1992-04-02,Silver,Skilled Manual,Y,2
9244,76785094738,9302 Steven Circle,\N,\N,\N,Mexico City,Mexico,87834,Mexico,2,131-555-1681,705-555-4417,1933-06-20,M,$10K - $30K,M,3,3,Partial High School,1993-03-08,Normal,Skilled Manual,Y,1
9245,76789198500,9342 Ironwood Way,\N,\N,\N,Ballard,WA,56111,USA,20,820-555-8746,362-555-1338,1930-10-25,M,$30K - $50K,M,4,1,High School Degree,1994-03-09,Bronze,Skilled Manual,Y,1
9246,76812995076,330 Camino Verde,\N,\N,\N,Haney,BC,12499,Canada,93,785-555-5210,766-555-7488,1938-10-07,S,$150K +,M,4,0,High School Degree,1990-04-24,Silver,Management,Y,4
9247,76816165447,3280 Harmony Way,\N,\N,\N,Burien,WA,45937,USA,74,836-555-5560,685-555-6696,1979-10-18,S,$30K - $50K,M,4,0,Partial College,1992-01-22,Bronze,Manual,Y,2
9248,76822661800,1866 Seagull Court,\N,\N,\N,Marysville,WA,67486,USA,82,824-555-9653,212-555-2474,1941-03-02,S,$50K - $70K,F,2,0,Bachelors Degree,1992-05-12,Bronze,Professional,Y,2
9249,76830493807,5070 Paraiso Ct,\N,\N,\N,Merida,Yucatan,67085,Mexico,26,897-555-8631,154-555-9310,1941-09-04,M,$30K - $50K,F,2,1,High School Degree,1993-07-03,Normal,Skilled Manual,N,1
9250,76833631992,6565 Jamie Way,\N,\N,\N,Shawnee,BC,54797,Canada,105,247-555-6010,843-555-7374,1912-04-28,M,$30K - $50K,F,2,0,High School Degree,1991-01-16,Normal,Skilled Manual,Y,2
9251,76838508248,2680 Woodside Way,\N,\N,\N,Lemon Grove,CA,20558,USA,12,343-555-3617,147-555-7496,1920-10-06,M,$90K - $110K,M,4,4,Partial High School,1993-08-10,Bronze,Professional,Y,3
9252,76842386722,4429 Pine Creek Way,\N,\N,\N,Glendale,CA,73430,USA,54,855-555-3281,858-555-4188,1976-01-03,S,$50K - $70K,M,3,0,Bachelors Degree,1992-11-15,Bronze,Professional,Y,2
9253,76862015128,798 Northwood Dr.,\N,\N,\N,Guadalajara,Jalisco,53532,Mexico,4,440-555-4572,551-555-7994,1948-09-04,M,$90K - $110K,F,2,1,Graduate Degree,1993-10-20,Silver,Management,Y,2
9254,76879728400,5457 Woodcrest Dr.,APT F,\N,\N,Marysville,WA,24387,USA,82,974-555-2865,386-555-3315,1978-08-17,M,$50K - $70K,F,4,3,Bachelors Degree,1994-10-26,Golden,Professional,Y,3
9255,76880828142,2079 Mountaire Pkwy.,\N,\N,\N,Langford,BC,94178,Canada,102,455-555-1386,636-555-9693,1965-01-27,M,$130K - $150K,M,1,1,Partial High School,1991-07-03,Golden,Professional,Y,2
9256,76881788372,6992 Mt. View Drive,\N,\N,\N,Albany,OR,79374,USA,71,113-555-7308,971-555-1958,1950-05-15,M,$30K - $50K,F,3,3,High School Degree,1992-12-08,Bronze,Manual,Y,3
9257,76887565851,6525 Stonehedge Dr.,\N,\N,\N,Glendale,CA,41005,USA,54,517-555-4458,343-555-6965,1965-04-15,S,$70K - $90K,M,3,0,Bachelors Degree,1994-03-04,Bronze,Management,N,2
9258,76895049214,4348 Donaleen Ct.,\N,\N,\N,Langley,BC,91362,Canada,94,436-555-3665,462-555-3200,1913-04-11,M,$130K - $150K,M,5,1,Partial High School,1993-12-15,Normal,Professional,Y,2
9259,76929901838,4135 Kaywood Drive,\N,\N,\N,Palo Alto,CA,93477,USA,41,863-555-8443,997-555-1493,1937-03-15,M,$30K - $50K,M,4,1,Partial College,1992-07-13,Silver,Management,N,2
9260,76929960846,9556 Lyman Rd.,\N,\N,\N,Burlingame,CA,83704,USA,43,805-555-6279,478-555-9015,1932-02-06,M,$50K - $70K,F,3,2,Bachelors Degree,1992-05-28,Bronze,Professional,N,2
9261,76943817100,2253 Bel Air Dr.,607,\N,\N,Pomona,CA,51980,USA,61,593-555-4343,136-555-5936,1921-02-05,M,$70K - $90K,M,2,0,Bachelors Degree,1994-10-15,Golden,Professional,Y,1
9262,76950538800,584 Shenandoah Dr.,\N,\N,\N,Merida,Yucatan,34661,Mexico,26,559-555-9808,539-555-3086,1973-01-22,M,$50K - $70K,M,3,2,Bachelors Degree,1992-05-03,Silver,Management,Y,4
9263,76992601156,3534 Park Highlands Blvd.,\N,\N,\N,Spokane,WA,68099,USA,87,609-555-1158,459-555-2293,1964-06-20,M,$30K - $50K,F,2,0,High School Degree,1992-10-25,Bronze,Skilled Manual,Y,4
9264,76999451518,4775 Imperial Dr.,\N,\N,\N,Spring Valley,CA,89648,USA,15,597-555-5250,224-555-1729,1970-10-12,M,$90K - $110K,F,4,2,Bachelors Degree,1992-02-06,Normal,Professional,N,4
9265,77004617500,7980 Firestone Drive,\N,\N,\N,San Jose,CA,89247,USA,39,670-555-4229,167-555-8565,1944-04-22,M,$70K - $90K,F,2,0,Bachelors Degree,1990-12-22,Bronze,Professional,Y,2
9266,77020174264,9475 Bellwood Dr.,\N,\N,\N,San Gabriel,CA,76958,USA,52,132-555-3868,728-555-5232,1931-02-08,M,$10K - $30K,F,2,1,Partial High School,1990-02-05,Normal,Skilled Manual,Y,1
9267,77040832638,7459 Oliveria Road,\N,\N,\N,Mill Valley,CA,42720,USA,38,229-555-1475,933-555-5353,1971-05-11,M,$10K - $30K,M,3,2,High School Degree,1993-08-10,Normal,Skilled Manual,Y,0
9268,77046325802,1865 Scenic Ct.,\N,\N,\N,Santa Fe,DF,95592,Mexico,109,740-555-1139,744-555-2046,1919-03-05,M,$10K - $30K,M,2,1,Partial High School,1994-10-23,Normal,Manual,Y,1
9269,77055359482,8232 Roanwood Way,\N,\N,\N,Newport Beach,CA,12232,USA,59,859-555-6375,971-555-9796,1923-07-03,M,$10K - $30K,F,2,2,Partial High School,1993-03-14,Normal,Manual,Y,1
9270,77064741849,237 Bellwood Dr.,\N,\N,\N,Lake Oswego,OR,20257,USA,64,494-555-4668,805-555-5117,1927-06-24,M,$10K - $30K,M,4,4,Partial High School,1992-03-02,Normal,Skilled Manual,Y,1
9271,77091730237,9514 Plymouth Dr.,\N,\N,\N,Tacoma,WA,90048,USA,84,875-555-3189,394-555-6154,1934-04-21,M,$50K - $70K,M,5,3,Bachelors Degree,1993-07-28,Normal,Management,Y,4
9272,77105007200,4428 Jones Rd.,\N,\N,\N,Everett,WA,75244,USA,81,533-555-9111,490-555-3761,1963-07-17,S,$30K - $50K,F,5,0,High School Degree,1991-09-02,Bronze,Skilled Manual,N,2
9273,77115762829,1305 Willbrook Court,\N,\N,\N,Milwaukie,OR,38490,USA,65,936-555-6260,763-555-8768,1940-02-14,M,$30K - $50K,M,4,4,High School Degree,1991-09-19,Golden,Manual,Y,4
9274,77122393250,9127 Grenola Dr.,\N,\N,\N,Metchosin,BC,61230,Canada,104,856-555-5468,221-555-8661,1950-10-05,S,$150K +,F,5,0,Partial High School,1993-03-27,Silver,Management,N,2
9275,77122784900,8914 Elkwood Dr.,\N,\N,\N,Arcadia,CA,63345,USA,51,382-555-1246,517-555-3296,1936-06-06,S,$10K - $30K,F,2,0,Partial High School,1994-06-23,Normal,Skilled Manual,Y,0
9276,77127650380,6991 Gloria Terr.,\N,\N,\N,Glendale,CA,79863,USA,54,325-555-8082,898-555-1818,1975-04-05,S,$130K - $150K,F,4,0,Bachelors Degree,1991-01-08,Bronze,Management,Y,1
9277,77127865000,7032 Clyde Street,\N,\N,\N,Burlingame,CA,48140,USA,43,113-555-6146,555-555-7739,1926-11-01,M,$50K - $70K,M,3,2,Bachelors Degree,1992-05-03,Golden,Professional,Y,2
9278,77136678700,8019 Via Romero,\N,\N,\N,Anacortes,WA,30821,USA,79,905-555-6922,886-555-9200,1940-07-16,S,$50K - $70K,F,3,0,Bachelors Degree,1992-08-16,Bronze,Professional,Y,2
9279,77140524983,8313 Canyon Creek Drive,\N,\N,\N,West Covina,CA,37966,USA,60,716-555-3615,566-555-4750,1975-12-22,S,$50K - $70K,F,1,0,Bachelors Degree,1993-10-08,Bronze,Management,Y,3
9280,77140610814,9554 Duke Way,\N,\N,\N,Ladner,BC,85808,Canada,96,943-555-2365,332-555-4186,1943-01-11,S,$10K - $30K,F,1,0,Partial High School,1993-06-19,Normal,Skilled Manual,N,1
9281,77143400300,2759 Carrick Ct.,\N,\N,\N,Lemon Grove,CA,59115,USA,12,778-555-6686,274-555-2022,1949-03-18,S,$10K - $30K,M,2,0,Partial High School,1990-05-17,Normal,Skilled Manual,Y,2
9282,77161178000,4255 Collins Dr.,\N,\N,\N,Lemon Grove,CA,73118,USA,12,128-555-4064,963-555-9086,1910-11-13,S,$70K - $90K,M,4,0,Bachelors Degree,1992-08-21,Bronze,Professional,N,4
9283,77163141369,369 Roslyn Drive,\N,\N,\N,San Andres,DF,12588,Mexico,106,224-555-1671,928-555-5550,1912-10-13,M,$30K - $50K,M,2,2,High School Degree,1990-11-21,Bronze,Manual,N,3
9284,77172947525,2119 Chisholm Way,\N,\N,\N,Santa Cruz,CA,65460,USA,40,736-555-1336,739-555-2243,1978-10-12,M,$30K - $50K,F,5,2,High School Degree,1993-10-04,Silver,Manual,Y,2
9285,77180752754,8486 Hazelwood Lane,\N,\N,\N,Seattle,WA,96382,USA,18,855-555-6572,966-555-9993,1944-10-07,M,$70K - $90K,M,0,0,Bachelors Degree,1990-02-04,Bronze,Professional,N,2
9286,77182839500,3146 Rose Street,\N,\N,\N,Salem,OR,16417,USA,23,489-555-4864,140-555-8972,1910-06-26,S,$10K - $30K,M,5,0,Partial High School,1990-06-04,Golden,Skilled Manual,N,2
9287,77205117940,9768 Glenellen Court,\N,\N,\N,San Carlos,CA,86208,USA,44,870-555-3386,390-555-6350,1961-03-03,S,$50K - $70K,M,4,0,Bachelors Degree,1994-10-11,Bronze,Professional,Y,2
9288,77231671810,4682 Birch Bark Rd.,\N,\N,\N,Lemon Grove,CA,71404,USA,12,528-555-9307,486-555-3957,1952-03-24,M,$70K - $90K,M,4,1,High School Degree,1991-11-21,Bronze,Professional,Y,3
9289,77257040143,4214 Northwood Dr.,\N,\N,\N,Metchosin,BC,83582,Canada,104,932-555-6457,758-555-8964,1973-08-03,M,$90K - $110K,F,3,2,High School Degree,1992-06-12,Bronze,Management,N,3
9290,77257925271,9381 Alpine Rd.,\N,\N,\N,Richmond,CA,45162,USA,35,963-555-7924,329-555-2117,1945-02-18,M,$10K - $30K,F,1,1,Partial High School,1992-11-01,Normal,Manual,Y,1
9291,77293502092,9168 Wellington Ct.,\N,\N,\N,Metchosin,BC,66312,Canada,104,490-555-3703,624-555-5753,1963-05-16,S,$50K - $70K,M,3,0,Bachelors Degree,1993-12-20,Bronze,Professional,N,2
9292,77312465310,7245 Roslyn Road,\N,\N,\N,San Andres,DF,23149,Mexico,106,432-555-1538,105-555-4274,1964-11-12,M,$30K - $50K,M,5,5,Partial College,1993-03-03,Golden,Skilled Manual,Y,3
9293,77320426100,9941 Stonehedge Dr.,\N,\N,\N,El Cajon,CA,90425,USA,16,221-555-8603,902-555-4853,1959-07-17,M,$70K - $90K,F,1,0,High School Degree,1991-04-22,Bronze,Professional,Y,3
9294,77326402100,8273 Fawn Glen Circle,\N,\N,\N,Richmond,BC,46813,Canada,90,425-555-8724,406-555-2003,1935-10-01,S,$70K - $90K,M,0,0,High School Degree,1993-03-05,Normal,Professional,N,4
9295,77329084277,1224 Shoenic,\N,\N,\N,Novato,CA,80251,USA,42,236-555-5417,986-555-6553,1932-11-04,S,$70K - $90K,M,2,0,High School Degree,1993-04-06,Bronze,Professional,N,4
9296,77342704534,9808 Virginia Circle,\N,\N,\N,Bellingham,WA,28012,USA,78,463-555-4167,752-555-5989,1914-08-19,M,$70K - $90K,F,0,0,Bachelors Degree,1991-09-14,Bronze,Professional,Y,2
9297,77355300188,4377 Westminster Pl.,\N,\N,\N,Salem,OR,24012,USA,23,297-555-8489,694-555-3824,1951-06-24,M,$70K - $90K,F,1,0,High School Degree,1993-03-09,Bronze,Professional,N,4
9298,77364945400,5872 L St.,\N,\N,\N,Langford,BC,89111,Canada,102,547-555-5867,482-555-1889,1944-11-16,S,$30K - $50K,M,4,0,Partial College,1994-12-24,Golden,Professional,Y,4
9299,77365090250,1987 Megan Dr.,\N,\N,\N,National City,CA,54872,USA,9,883-555-7132,448-555-7353,1920-09-24,M,$50K - $70K,F,2,1,Bachelors Degree,1990-11-21,Bronze,Professional,Y,2
9300,77368679000,3736 Woodbridge Way,\N,\N,\N,Arcadia,CA,87452,USA,51,255-555-3139,259-555-4046,1932-12-13,S,$10K - $30K,M,3,0,Partial High School,1990-12-26,Normal,Skilled Manual,Y,0
9301,77372922301,105 Clark Creek Lane,\N,\N,\N,Santa Anita,DF,13376,Mexico,108,374-555-8374,486-555-2796,1942-11-16,M,$30K - $50K,F,5,4,Partial College,1994-01-23,Golden,Manual,Y,3
9302,77377492800,4764 East Avenue,\N,\N,\N,Fremont,CA,32410,USA,34,909-555-6667,559-555-1774,1940-04-05,M,$130K - $150K,M,1,1,Partial High School,1992-04-05,Bronze,Professional,Y,2
9303,77386456700,1386 Calle Verde,\N,\N,\N,Seattle,WA,29494,USA,18,980-555-5763,500-555-8728,1953-08-06,M,$30K - $50K,M,0,0,Partial High School,1993-02-25,Silver,Manual,N,3
9304,77393376827,8955 Tice Valley Blvd.,\N,\N,\N,Langley,BC,14690,Canada,94,638-555-2685,596-555-6335,1976-05-25,S,$10K - $30K,M,4,0,Partial High School,1992-02-16,Normal,Manual,N,2
9305,77400264739,5832 Horseshoe Circle,\N,\N,\N,Bellingham,WA,50643,USA,78,142-555-8835,868-555-2342,1960-07-27,M,$10K - $30K,M,0,0,Partial High School,1992-08-15,Normal,Skilled Manual,Y,1
9306,77409223318,3655 Sodaro Dr.,\N,\N,\N,National City,CA,20002,USA,9,961-555-8042,326-555-2235,1963-08-13,M,$50K - $70K,M,4,4,Partial College,1993-06-18,Bronze,Clerical,Y,3
9307,77413944000,3442 Rolando Ave.,#52,\N,\N,Lake Oswego,OR,45312,USA,64,727-555-7478,861-555-9528,1955-11-19,M,$10K - $30K,M,3,1,Partial High School,1990-05-19,Normal,Skilled Manual,Y,2
9308,77416368722,1519 Sheffield Place,\N,\N,\N,W. Linn,OR,93756,USA,66,669-555-5314,103-555-4392,1918-02-12,M,$30K - $50K,M,4,4,High School Degree,1992-04-25,Silver,Manual,Y,3
9309,77419415712,1560 Harbor View Drive,\N,\N,\N,Tacoma,WA,62033,USA,84,218-555-8720,900-555-4971,1927-08-28,M,$10K - $30K,M,4,3,Partial High School,1992-04-26,Bronze,Skilled Manual,Y,1
9310,77419920000,9890 Bloching Circle,\N,\N,\N,Issaquah,WA,44713,USA,21,423-555-8842,403-555-2121,1947-11-21,M,$30K - $50K,M,0,0,High School Degree,1992-10-19,Bronze,Skilled Manual,Y,4
9311,77437161207,2841 Georgia Dr.,\N,\N,\N,Mexico City,Mexico,78151,Mexico,2,234-555-5535,984-555-6671,1976-08-21,S,$70K - $90K,F,3,0,Bachelors Degree,1992-10-03,Bronze,Professional,N,3
9312,77437370419,4082 Reva Dr.,\N,\N,\N,San Jose,CA,99700,USA,39,461-555-4285,749-555-6106,1939-02-05,S,$70K - $90K,M,1,0,Bachelors Degree,1992-11-09,Bronze,Professional,N,3
9313,77440996766,7286 Norris Court,\N,\N,\N,Woodland Hills,CA,99300,USA,62,295-555-8606,692-555-3942,1950-10-18,M,$30K - $50K,M,4,4,Partial College,1993-05-12,Bronze,Clerical,Y,3
9314,77443700432,8782 Palisade Court,\N,\N,\N,Woodland Hills,CA,87011,USA,62,784-555-9642,480-555-2006,1975-11-07,M,$130K - $150K,F,1,0,High School Degree,1992-10-24,Bronze,Professional,Y,4
9315,77446511400,2241 Concord Place,\N,\N,\N,Woodland Hills,CA,26480,USA,62,993-555-9509,558-555-9730,1971-04-01,M,$130K - $150K,F,3,2,Partial College,1994-06-18,Bronze,Management,N,3
9316,77452680468,6646 Okada Ct.,\N,\N,\N,Orizaba,Veracruz,66452,Mexico,24,365-555-5516,369-555-6423,1957-05-26,S,$50K - $70K,F,2,0,Bachelors Degree,1992-08-23,Bronze,Professional,N,1
9317,77455791831,3014 Stanford Street,\N,\N,\N,Marysville,WA,11276,USA,82,723-555-5409,596-555-5173,1929-02-26,S,$10K - $30K,F,5,0,Partial High School,1993-05-17,Normal,Manual,Y,1
9318,77460576891,5018 W. Watson Court,\N,\N,\N,Spokane,WA,30310,USA,87,119-555-9045,669-555-4152,1960-01-12,M,$110K - $130K,M,1,1,Bachelors Degree,1991-08-07,Bronze,Professional,Y,4
9319,77465656995,4296 Shadow Hill Road,\N,\N,\N,Santa Anita,DF,11022,Mexico,108,500-555-7566,919-555-1531,1946-05-22,M,$130K - $150K,F,4,1,Bachelors Degree,1990-01-08,Bronze,Professional,N,2
9320,77468709349,9209 Mendocino Drive,\N,\N,\N,Shawnee,BC,85297,Canada,105,158-555-4488,115-555-8138,1931-09-10,S,$50K - $70K,M,0,0,Bachelors Degree,1991-09-23,Bronze,Professional,Y,3
9321,77486363649,8741 Barbie Dr.,\N,\N,\N,Walla Walla,WA,22251,USA,88,800-555-5295,388-555-4145,1947-08-10,M,$10K - $30K,M,2,1,Partial High School,1993-11-19,Normal,Manual,Y,0
9322,77489373087,3909 Lavetta Way,\N,\N,\N,Ballard,WA,72607,USA,20,481-555-9845,746-555-4038,1928-11-28,M,$90K - $110K,F,4,1,High School Degree,1993-09-03,Bronze,Professional,Y,4
9323,77491406202,3696 Hidden Lakes Court,\N,\N,\N,Lynnwood,WA,74722,USA,75,246-555-9281,381-555-2331,1952-10-04,M,$50K - $70K,F,1,0,Bachelors Degree,1992-04-02,Bronze,Management,Y,3
9324,77511571049,1773 Lafayette Street,\N,\N,\N,Port Orchard,WA,61719,USA,77,189-555-7116,762-555-9852,1947-08-22,S,$110K - $130K,M,0,0,Bachelors Degree,1991-11-05,Golden,Professional,Y,2
9325,77514516115,1814 Angi Lane,\N,\N,\N,W. Linn,OR,29996,USA,66,877-555-5181,419-555-6773,1936-08-21,M,$130K - $150K,M,1,1,Graduate Degree,1994-07-03,Bronze,Professional,Y,4
9326,77523796558,8735 Golf Club Rd.,\N,\N,\N,Colma,CA,85383,USA,32,842-555-1645,823-555-3923,1918-08-11,S,$10K - $30K,F,0,0,Partial High School,1992-03-19,Normal,Skilled Manual,Y,2
9327,77532111400,9029 Mt. Trinity Court,\N,\N,\N,Tacoma,WA,19822,USA,84,347-555-7833,435-555-3626,1921-05-20,M,$30K - $50K,M,5,3,Partial College,1991-07-14,Bronze,Management,Y,3
9328,77543333768,272 Winding Lane,\N,\N,\N,Burnaby,BC,67663,Canada,92,574-555-6583,862-555-8405,1916-05-01,S,$10K - $30K,M,1,0,Partial High School,1993-11-13,Normal,Manual,Y,0
9329,77562318444,3476 Sunset Meadows,\N,\N,\N,Berkeley,CA,40971,USA,36,647-555-5562,804-555-6241,1959-10-11,M,$150K +,M,1,0,High School Degree,1992-09-02,Golden,Professional,Y,2
9330,77570558190,4971 Twincreek Ct.,\N,\N,\N,Richmond,CA,54974,USA,35,897-555-2941,593-555-4305,1946-08-25,S,$30K - $50K,M,1,0,Partial College,1992-11-11,Bronze,Skilled Manual,N,3
9331,77577810883,1086 Clayton Road,\N,\N,\N,Portland,OR,93442,USA,22,993-555-9548,558-555-9769,1916-11-27,S,$10K - $30K,M,2,0,Partial High School,1992-06-14,Normal,Skilled Manual,Y,1
9332,77593061900,2835 The Trees Drive,\N,\N,\N,Lake Oswego,OR,47315,USA,64,366-555-5555,609-555-1119,1934-09-22,S,$30K - $50K,F,1,0,Graduate Degree,1992-05-16,Bronze,Professional,Y,3
9333,77594462037,9203 Birch Bark Dr.,\N,\N,\N,Novato,CA,78238,USA,42,724-555-5448,597-555-5212,1938-02-19,S,$90K - $110K,F,2,0,High School Degree,1992-01-18,Silver,Professional,Y,3
9334,77601875700,3862 Citrus Avenue,\N,\N,\N,Beverly Hills,CA,97272,USA,47,120-555-9083,670-555-4191,1943-01-14,S,$10K - $30K,M,1,0,Partial High School,1991-12-06,Silver,Manual,N,0
